05174;Flemingsberg;5171;59.2190164772769;17.9471545691734;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05175;Flemingsberg;5171;59.2190425892828;17.9471918783686;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05181;Tullinge;5181;59.2054130250978;17.9038219185117;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05182;Tullinge;5181;59.2054046188556;17.9037863856047;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05191;Tumba;5191;59.199676639475;17.8364240103246;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05192;Tumba;5191;59.1996728151506;17.8366688579269;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05193;Tumba;5191;59.1995955356152;17.8375920507365;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05194;Tumba;5191;59.1996577865569;17.8376307585973;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05201;Rönninge;5201;59.1935949553727;17.7514584179394;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05202;Rönninge;5201;59.1935933850953;17.7515633393888;B;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05211;Östertälje;5211;59.1837857295629;17.6614585012139;C;RAILWSTN;2013-06-14 00:00:00.000;2013-06-14 00:00:00.000
05212;Östertälje;5211;59.183785979138;17.6614410184034;C;RAILWSTN;2013-06-14 00:00:00.000;2013-06-14 00:00:00.000
05221;Södertälje hamn;5221;59.1789721395906;17.6463628503415;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05222;Södertälje hamn;5221;59.1790812902131;17.6462637543049;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05223;Södertälje hamn;5221;59.1789629199341;17.6463798485646;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05224;Södertälje hamn;5221;59.1791361130099;17.6461967254651;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05225;Södertälje hamn;5221;59.1791453326428;17.6461797271071;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05226;Södertälje hamn;5221;59.1789721395906;17.6463628503415;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05231;Södertälje centrum;5231;59.1921354248931;17.6272251692751;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05232;Södertälje centrum;5231;59.1920352607077;17.6273248408552;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
05233;Södertälje centrum;5231;59.1920352607077;17.6273248408552;C;RAILWSTN;2012-06-23 00:00:00.000;2012-06-23 00:00:00.000
